innov_mean,innov_std,innov_kurtosis,innov_crest,fusion_res_mean,fusion_res_std,temp_mean,temp_slope,res_slope,label,RUL,run_id
-0.011126960122555509,0.11757994204514091,0.07779536255129749,2.3936382933742473,0.015637636398796406,0.011312158219629989,136.2857825589156,5.227256262370944,0.0007781783827851683,0,7.0,0
-0.001510605851817356,0.12424561827538239,-0.3367772923421075,2.2753764293243477,0.018706680044346006,0.01394125860418724,188.26761942402672,5.398905547392988,-0.00013251125253977585,0,6.800000000000001,0
0.0014349116491329964,0.11198920669561524,0.10142055304278408,2.5243789274637085,0.018631416495570097,0.012563568172658628,241.73654098558112,5.3197893483597625,-0.0005351047895760917,0,6.6000000000000005,0
0.005318759414128524,0.10995898897571806,0.07565236943570008,2.5681390898669996,0.01866036978577698,0.012547848876625441,294.46231653611846,5.2176905619518426,-0.0007470074203617196,0,6.4,0
0.001758877484330832,0.10258055736465718,0.5129356146420592,2.7557314990470614,0.017750600786219622,0.012696924313104513,346.1750519893037,5.119312548802809,-0.0012445199736837611,0,6.2,0
-0.0003565904589334712,0.09207713640290018,0.36142863933605174,2.6576184679772346,0.01814981528415883,0.01349081910086556,396.8654570930124,5.0236584849808725,-0.0003186611543654724,0,6.0,0
-0.008071096640260858,0.09199035345431242,1.5781420653673441,3.1027594870520114,0.01382855923357731,0.010997519830118234,446.5737330011361,4.922805772289146,0.00043729866996978795,0,5.800000000000001,0
-0.0080813075599389,0.0986298484289514,0.9118084674317153,2.8953335623477465,0.01476773829675535,0.012990699164849524,495.2471494054308,4.814254831611391,0.0004886234088373007,0,5.6000000000000005,0
-0.01716429076752876,0.09805196716166621,0.4277821315265946,2.8777110290841312,0.01489436136177872,0.012553295349024112,543.0038191826143,4.719634296852321,0.001096118981693333,0,5.4,0
-0.011089715545025096,0.10017270238507729,0.10192495307797378,2.8427671074901966,0.015935114366537367,0.013288160083430589,589.810398351564,4.631368687761052,8.277132339576375e-05,0,5.2,0
-0.004892149630712727,0.10404378256190412,0.035734450793367234,2.7509582019398637,0.01678989216606565,0.015232279261670228,635.6440155464899,4.542505636410796,0.00016376954754027007,0,5.0,0
-0.0011556523448855653,0.09902823192726355,-0.45101578381838614,2.05222956716905,0.017460526902883303,0.015040768191022348,680.6148517001233,4.456396501838389,-0.0002933201356259356,0,4.800000000000001,0
0.0016612909846659813,0.10219031278404671,-0.11395823178534137,2.5775492308395918,0.016762996813633232,0.014602259444155004,724.7246108695616,4.358142623965812,0.000369827168894914,0,4.6000000000000005,0
0.0046192579585819585,0.10442908480216362,0.773993856167948,2.8649689230186537,0.018074732852321224,0.016050066877783667,767.9437692886949,4.275093391306561,0.0004556536341909355,0,4.4,0
